"   MODEL_1"

"Time      "	"U1Rx      "	"U1Rz      "	"U2Rx      "	"U2Rz      "	"U3Rx      "	"U3Rz      "	"acl_x_local"	"acl_y_local"	"acl_z_local"	"alpha_x_global"	"alpha_y_global"	"alpha_z_global"	"J1_fx     "	"J1_fy     "	"J1_fz     "	"J1_MEA_1  "	"J2_fx     "	"J2_fy     "	"J2_fz     "	"J3_fx     "	"J3_fy     "	"J3_fz     "	"omega_x_global"	"omega_y_global"	"omega_z_global"	"J1_ax     "	"J1_ay     "	"J1_az     "	"J1_rx     "	"J1_ry     "	"J1_rz     "	"J1_vx     "	"J1_vy     "	"J1_vz     "	"J2_ax     "	"J2_ay     "	"J2_az     "	"J2_rx     "	"J2_ry     "	"J2_rz     "	"J2_vx     "	"J2_vy     "	"J2_vz     "	"J3_ax     "	"J3_ay     "	"J3_az     "	"J3_rx     "	"J3_ry     "	"J3_rz     "	"J3_vx     "	"J3_vy     "	"J3_vz     "
1.500000e-01	-7.683393e-01	9.950780e-01	-1.058911e+00	-1.180958e+00	1.658278e-01	1.098998e+00	-8.875173e-03	7.543399e-03	-3.379401e-03	-9.608992e+00	-6.030505e+00	-5.501302e+00	-4.529235e+04	2.855751e+04	-2.741417e+04	-3.379401e-03	3.595003e+04	3.263344e+02	-1.129240e+04	-3.182673e+03	2.290458e+03	-5.070575e+01	-1.001106e+00	1.115199e+00	5.526962e-01	-1.799334e-01	3.612729e-01	7.712639e-01	-4.737434e-01	5.310489e-01	-1.400718e-01	-1.799334e-01	3.612729e-01	7.712639e-01	9.816208e-01	-1.097198e+01	-7.319298e+00	4.145454e-01	6.721139e-01	-1.723785e-01	-2.939279e-01	8.198844e-01	-3.605755e-01	-3.872028e+00	1.464306e+00	-1.100567e+01	-2.380532e-01	4.920492e-01	5.984599e-01	6.652311e-01	1.230886e+00	5.474653e-01
1.550000e-01	-7.787020e-01	9.927298e-01	-1.068729e+00	-1.186574e+00	1.607565e-01	1.109602e+00	-9.130618e-03	6.850236e-03	-3.360703e-03	-9.166809e+00	-6.249996e+00	-5.263241e+00	-4.226743e+04	2.683622e+04	-2.619870e+04	-3.360703e-03	3.392739e+04	8.446496e+01	-1.028466e+04	-3.422248e+03	2.419785e+03	-7.924552e+01	-1.048064e+00	1.084548e+00	5.257931e-01	-1.723906e-01	3.376567e-01	7.171036e-01	-4.746233e-01	5.327944e-01	-1.363491e-01	-1.723906e-01	3.376567e-01	7.171036e-01	1.061157e+00	-1.112956e+01	-6.760246e+00	4.130890e-01	6.760743e-01	-1.742660e-01	-2.888489e-01	7.646704e-01	-3.958291e-01	-4.004701e+00	8.106958e-01	-1.068704e+01	-2.347765e-01	4.982148e-01	6.010638e-01	6.455505e-01	1.236622e+00	4.932200e-01
1.600000e-01	-7.882610e-01	9.904889e-01	-1.077542e+00	-1.192166e+00	1.563585e-01	1.120105e+00	-9.279309e-03	6.175009e-03	-3.320130e-03	-8.743105e+00	-6.422071e+00	-5.035216e+00	-3.955952e+04	2.530519e+04	-2.506857e+04	-3.320130e-03	3.209967e+04	-1.115945e+02	-9.379734e+03	-3.621689e+03	2.515701e+03	-1.074826e+02	-1.092859e+00	1.052916e+00	5.000514e-01	-1.649944e-01	3.125783e-01	6.644988e-01	-4.754659e-01	5.344183e-01	-1.328933e-01	-1.649944e-01	3.125783e-01	6.644988e-01	1.129011e+00	-1.126327e+01	-6.246918e+00	4.116589e-01	6.797569e-01	-1.763233e-01	-2.833992e-01	7.087235e-01	-4.284033e-01	-4.111726e+00	1.968842e-01	-1.038130e+01	-2.315997e-01	5.044014e-01	6.034003e-01	6.252705e-01	1.239189e+00	4.405325e-01
1.650000e-01	-7.970311e-01	9.883518e-01	-1.085320e+00	-1.197727e+00	1.526460e-01	1.130490e+00	-9.330490e-03	5.527023e-03	-3.262222e-03	-8.339447e+00	-6.550258e+00	-4.819937e+00	-3.716278e+04	2.396267e+04	-2.403864e+04	-3.262222e-03	3.045478e+04	-2.691913e+02	-8.568131e+03	-3.771293e+03	2.573244e+03	-1.339936e+02	-1.135587e+00	1.020530e+00	4.754141e-01	-1.577879e-01	2.861500e-01	6.134122e-01	-4.762722e-01	5.359136e-01	-1.296968e-01	-1.577879e-01	2.861500e-01	6.134122e-01	1.186559e+00	-1.137624e+01	-5.779470e+00	4.102567e-01	6.831584e-01	-1.785376e-01	-2.776336e-01	6.521554e-01	-4.585262e-01	-4.194317e+00	-3.768982e-01	-1.009099e+01	-2.285254e-01	5.105937e-01	6.054769e-01	6.045163e-01	1.238786e+00	3.893322e-01
1.700000e-01	-8.050268e-01	9.863150e-01	-1.092029e+00	-1.203248e+00	1.496343e-01	1.140743e+00	-9.294224e-03	4.914092e-03	-3.191308e-03	-7.957142e+00	-6.638540e+00	-4.619927e+00	-3.506809e+04	2.280519e+04	-2.312003e+04	-3.191308e-03	2.898114e+04	-3.945888e+02	-7.840850e+03	-3.864268e+03	2.589837e+03	-1.574493e+02	-1.176351e+00	9.875993e-01	4.518113e-01	-1.508047e-01	2.584848e-01	5.637945e-01	-4.770431e-01	5.372739e-01	-1.267521e-01	-1.508047e-01	2.584848e-01	5.637945e-01	1.235373e+00	-1.147135e+01	-5.357398e+00	4.088839e-01	6.862758e-01	-1.808973e-01	-2.715992e-01	5.950629e-01	-4.864249e-01	-4.253873e+00	-9.105556e-01	-9.818342e+00	-2.255557e-01	5.167772e-01	6.073010e-01	5.834063e-01	1.235613e+00	3.395370e-01
1.750000e-01	-8.122612e-01	9.843743e-01	-1.097633e+00	-1.208724e+00	1.473419e-01	1.150853e+00	-9.181159e-03	4.342487e-03	-3.111379e-03	-7.597228e+00	-6.691277e+00	-4.437492e+00	-3.326353e+04	2.182775e+04	-2.232029e+04	-3.111379e-03	2.766774e+04	-4.930850e+02	-7.189435e+03	-3.896610e+03	2.565007e+03	-1.767201e+02	-1.215260e+00	9.543119e-01	4.291611e-01	-1.440691e-01	2.296966e-01	5.155846e-01	-4.777798e-01	5.384932e-01	-1.240521e-01	-1.440691e-01	2.296966e-01	5.155846e-01	1.277173e+00	-1.155126e+01	-4.979601e+00	4.075418e-01	6.891069e-01	-1.833918e-01	-2.653352e-01	5.375290e-01	-5.123231e-01	-4.291956e+00	-1.404144e+00	-9.565215e+00	-2.226921e-01	5.229387e-01	6.088793e-01	5.620514e-01	1.229872e+00	2.910541e-01
1.800000e-01	-8.187468e-01	9.825257e-01	-1.102091e+00	-1.214148e+00	1.457909e-01	1.160805e+00	-9.002308e-03	3.816942e-03	-3.025998e-03	-7.260469e+00	-6.713136e+00	-4.274689e+00	-3.173490e+04	2.102416e+04	-2.164363e+04	-3.025998e-03	2.650429e+04	-5.691264e+02	-6.606021e+03	-3.866917e+03	2.500076e+03	-1.909467e+02	-1.252428e+00	9.208334e-01	4.073707e-01	-1.375960e-01	1.999007e-01	4.687112e-01	-4.784836e-01	5.395662e-01	-1.215898e-01	-1.375960e-01	1.999007e-01	4.687112e-01	1.313792e+00	-1.161839e+01	-4.644444e+00	4.062313e-01	6.916494e-01	-1.860115e-01	-2.588718e-01	4.796241e-01	-5.364371e-01	-4.310272e+00	-1.857888e+00	-9.333168e+00	-2.199357e-01	5.290658e-01	6.102180e-01	5.405547e-01	1.221762e+00	2.437826e-01
1.850000e-01	-8.244954e-01	9.807650e-01	-1.105362e+00	-1.219514e+00	1.450069e-01	1.170588e+00	-8.768849e-03	3.340737e-03	-2.938253e-03	-6.947349e+00	-6.709023e+00	-4.133303e+00	-3.046623e+04	2.038725e+04	-2.109122e+04	-2.938253e-03	2.548133e+04	-6.264126e+02	-6.083350e+03	-3.776155e+03	2.397855e+03	-1.995788e+02	-1.287971e+00	8.873053e-01	3.863376e-01	-1.313914e-01	1.692136e-01	4.230928e-01	-4.791557e-01	5.404881e-01	-1.193589e-01	-1.313914e-01	1.692136e-01	4.230928e-01	1.347134e+00	-1.167489e+01	-4.349826e+00	4.049536e-01	6.939018e-01	-1.887481e-01	-2.522303e-01	4.214070e-01	-5.589745e-01	-4.310654e+00	-2.272189e+00	-9.123446e+00	-2.172867e-01	5.351472e-01	6.113230e-01	5.190101e-01	1.211481e+00	1.976141e-01
1.900000e-01	-8.295179e-01	9.790879e-01	-1.107399e+00	-1.224815e+00	1.450196e-01	1.180192e+00	-8.491950e-03	2.915825e-03	-2.850739e-03	-6.658069e+00	-6.684017e+00	-4.014834e+00	-2.944034e+04	1.990912e+04	-2.066158e+04	-2.850739e-03	2.459028e+04	-6.679919e+02	-5.614766e+03	-3.627396e+03	2.262331e+03	-2.023871e+02	-1.322009e+00	8.538446e-01	3.659515e-01	-1.254528e-01	1.377529e-01	3.786393e-01	-4.797976e-01	5.412549e-01	-1.173533e-01	-1.254528e-01	1.377529e-01	3.786393e-01	1.379141e+00	-1.172268e+01	-4.093245e+00	4.037095e-01	6.958624e-01	-1.915943e-01	-2.454219e-01	3.629264e-01	-5.801311e-01	-4.295033e+00	-2.647638e+00	-8.937007e+00	-2.147454e-01	5.411724e-01	6.121996e-01	4.975022e-01	1.199225e+00	1.524350e-01
1.950000e-01	-8.338249e-01	9.774905e-01	-1.108156e+00	-1.230045e+00	1.458625e-01	1.189605e+00	-8.182631e-03	2.543004e-03	-2.765564e-03	-6.392546e+00	-6.643300e+00	-3.920483e+00	-2.863927e+04	1.958139e+04	-2.035092e+04	-2.765564e-03	2.382351e+04	-6.963463e+02	-5.194201e+03	-3.425523e+03	2.098380e+03	-1.994538e+02	-1.354660e+00	8.205425e-01	3.460950e-01	-1.197698e-01	1.056370e-01	3.352522e-01	-4.804104e-01	5.418628e-01	-1.155674e-01	-1.197698e-01	1.056370e-01	3.352522e-01	1.411759e+00	-1.176338e+01	-3.871859e+00	4.024998e-01	6.975302e-01	-1.945434e-01	-2.384487e-01	3.042221e-01	-6.000894e-01	-4.265420e+00	-2.985014e+00	-8.774535e+00	-2.123113e-01	5.471321e-01	6.128522e-01	4.761058e-01	1.185186e+00	1.081274e-01
2.000000e-01	-8.374261e-01	9.759690e-01	-1.107580e+00	-1.235198e+00	1.475734e-01	1.198818e+00	-7.851637e-03	2.222132e-03	-2.684383e-03	-6.150418e+00	-6.592101e+00	-3.851149e+00	-2.804475e+04	1.939541e+04	-2.015359e+04	-2.684383e-03	2.317436e+04	-7.134648e+02	-4.816133e+03	-3.176933e+03	1.911489e+03	-1.911455e+02	-1.386041e+00	7.874642e-01	3.266457e-01	-1.143245e-01	7.298492e-02	2.928257e-01	-4.809955e-01	5.423090e-01	-1.139961e-01	-1.143245e-01	7.298492e-02	2.928257e-01	1.446913e+00	-1.179837e+01	-3.682554e+00	4.013254e-01	6.989040e-01	-1.975900e-01	-2.313027e-01	2.453267e-01	-6.190175e-01	-4.223879e+00	-3.285288e+00	-8.636466e+00	-2.099837e-01	5.530178e-01	6.132851e-01	4.548855e-01	1.169551e+00	6.457082e-02
2.050000e-01	-8.403307e-01	9.745201e-01	-1.105618e+00	-1.240266e+00	1.501943e-01	1.207821e+00	-7.509370e-03	1.952338e-03	-2.608439e-03	-5.931050e+00	-6.535639e+00	-3.807430e+00	-2.763864e+04	1.934246e+04	-2.006242e+04	-2.608439e-03	2.263720e+04	-7.209055e+02	-4.475550e+03	-2.889231e+03	1.707513e+03	-1.780736e+02	-1.416268e+00	7.546492e-01	3.074774e-01	-1.090922e-01	3.991569e-02	2.512473e-01	-4.815539e-01	5.425910e-01	-1.126351e-01	-1.090922e-01	3.991569e-02	2.512473e-01	1.486474e+00	-1.182876e+01	-3.521998e+00	4.001871e-01	6.999829e-01	-2.007292e-01	-2.239669e-01	1.862661e-01	-6.370670e-01	-4.172506e+00	-3.549610e+00	-8.523008e+00	-2.077617e-01	5.588220e-01	6.135016e-01	4.338955e-01	1.152505e+00	2.164281e-02
2.100000e-01	-8.425477e-01	9.731408e-01	-1.102214e+00	-1.245240e+00	1.537716e-01	1.216605e+00	-7.165821e-03	1.732255e-03	-2.538617e-03	-5.733545e+00	-6.479068e+00	-3.789628e+00	-2.740325e+04	1.941393e+04	-2.006916e+04	-2.538617e-03	2.220733e+04	-7.198471e+02	-4.167897e+03	-2.570932e+03	1.492453e+03	-1.610463e+02	-1.445452e+00	7.221107e-01	2.884616e-01	-1.040422e-01	6.548072e-03	2.103984e-01	-4.820865e-01	5.427071e-01	-1.114802e-01	-1.040422e-01	6.548072e-03	2.103984e-01	1.532239e+00	-1.185540e+01	-3.386704e+00	3.990862e-01	7.007663e-01	-2.039570e-01	-2.164147e-01	1.270617e-01	-6.543726e-01	-4.113407e+00	-3.779302e+00	-8.434158e+00	-2.056439e-01	5.645381e-01	6.135045e-01	4.131796e-01	1.134222e+00	-2.077940e-02
2.150000e-01	-8.440852e-01	9.718285e-01	-1.097312e+00	-1.250111e+00	1.583559e-01	1.225161e+00	-6.830553e-03	1.560231e-03	-2.475497e-03	-5.556754e+00	-6.427432e+00	-3.797758e+00	-2.732173e+04	1.960153e+04	-2.016484e+04	-2.475497e-03	2.188107e+04	-7.111290e+02	-3.889020e+03	-2.231175e+03	1.272275e+03	-1.410154e+02	-1.473698e+00	6.898367e-01	2.694691e-01	-9.913819e-02	-2.699998e-02	1.701554e-01	-4.825943e-01	5.426561e-01	-1.105282e-01	-9.913819e-02	-2.699998e-02	1.701554e-01	1.585906e+00	-1.187886e+01	-3.273075e+00	3.980236e-01	7.012533e-01	-2.072700e-01	-2.086112e-01	6.773120e-02	-6.710517e-01	-4.048676e+00	-3.975841e+00	-8.369729e+00	-2.036289e-01	5.701603e-01	6.132962e-01	3.927709e-01	1.114872e+00	-6.281817e-02
2.200000e-01	-8.449510e-01	9.705813e-01	-1.090851e+00	-1.254868e+00	1.640022e-01	1.233479e+00	-6.512699e-03	1.434528e-03	-2.419412e-03	-5.399293e+00	-6.385620e+00	-3.831564e+00	-2.737831e+04	1.989739e+04	-2.034010e+04	-2.419412e-03	2.165565e+04	-6.952817e+02	-3.635117e+03	-1.879465e+03	1.052742e+03	-1.190215e+02	-1.501108e+00	6.577905e-01	2.503713e-01	-9.433902e-02	-6.061175e-02	1.303896e-01	-4.830779e-01	5.424373e-01	-1.097764e-01	-9.433902e-02	-6.061175e-02	1.303896e-01	1.649059e+00	-1.189948e+01	-3.177460e+00	3.970009e-01	7.014434e-01	-2.106651e-01	-2.005132e-01	8.289918e-03	-6.872031e-01	-3.980383e+00	-4.140840e+00	-8.329362e+00	-2.017152e-01	5.756837e-01	6.128782e-01	3.726924e-01	1.094616e+00	-1.045945e-01
2.250000e-01	-8.451526e-01	9.693978e-01	-1.082774e+00	-1.259498e+00	1.707697e-01	1.241551e+00	-6.220976e-03	1.353496e-03	-2.370489e-03	-5.259555e+00	-6.358334e+00	-3.890529e+00	-2.755859e+04	2.029426e+04	-2.058555e+04	-2.370489e-03	2.152922e+04	-6.725480e+02	-3.402673e+03	-1.525421e+03	8.392969e+02	-9.613947e+01	-1.527773e+00	6.259112e-01	2.310415e-01	-8.959939e-02	-9.417219e-02	9.096867e-02	-4.835375e-01	5.420507e-01	-1.092228e-01	-8.959939e-02	-9.417219e-02	9.096867e-02	1.723143e+00	-1.191733e+01	-3.096192e+00	3.960195e-01	7.013361e-01	-2.141400e-01	-1.920698e-01	-5.124768e-02	-7.029078e-01	-3.910552e+00	-4.276022e+00	-8.312549e+00	-1.999011e-01	5.811041e-01	6.122516e-01	3.529565e-01	1.073608e+00	-1.462273e-01
2.300000e-01	-8.446968e-01	9.682771e-01	-1.073021e+00	-1.263987e+00	1.787215e-01	1.249367e+00	-5.963718e-03	1.315699e-03	-2.328694e-03	-5.135724e+00	-6.350047e+00	-3.973898e+00	-2.784974e+04	2.078565e+04	-2.089201e+04	-2.328694e-03	2.150076e+04	-6.428956e+02	-3.188414e+03	-1.178567e+03	6.369532e+02	-7.342631e+01	-1.553776e+00	5.941155e-01	2.113560e-01	-8.487048e-02	-1.275682e-01	5.175652e-02	-4.839735e-01	5.414969e-01	-1.088659e-01	-8.487048e-02	-1.275682e-01	5.175652e-02	1.809454e+00	-1.193220e+01	-3.025628e+00	3.950815e-01	7.009309e-01	-2.176925e-01	-1.832234e-01	-1.108669e-01	-7.182284e-01	-3.841152e+00	-4.383200e+00	-8.318646e+00	-1.981848e-01	5.864181e-01	6.114167e-01	3.335661e-01	1.051993e+00	-1.878325e-01
2.350000e-01	-8.435900e-01	9.672193e-01	-1.061535e+00	-1.268319e+00	1.879240e-01	1.256918e+00	-5.748906e-03	1.320025e-03	-2.293859e-03	-5.025786e+00	-6.364984e+00	-4.080700e+00	-2.824070e+04	2.136594e+04	-2.125077e+04	-2.293859e-03	2.157009e+04	-6.060224e+02	-2.989248e+03	-8.481408e+02	4.502225e+02	-5.187304e+01	-1.579193e+00	5.622978e-01	1.911958e-01	-8.010053e-02	-1.606889e-01	1.261429e-02	-4.843856e-01	5.407769e-01	-1.087050e-01	-8.010053e-02	-1.606889e-01	1.261429e-02	1.909116e+00	-1.194365e+01	-2.962180e+00	3.941889e-01	7.002275e-01	-2.213209e-01	-1.739105e-01	-1.705513e-01	-7.332095e-01	-3.774087e+00	-4.464243e+00	-8.346885e+00	-1.965646e-01	5.916230e-01	6.103734e-01	3.145141e-01	1.029905e+00	-2.295226e-01
2.400000e-01	-8.418380e-01	9.662249e-01	-1.048263e+00	-1.272473e+00	1.984468e-01	1.264192e+00	-5.584209e-03	1.365737e-03	-2.265705e-03	-4.927539e+00	-6.407091e+00	-4.209765e+00	-2.872233e+04	2.203054e+04	-2.165384e+04	-2.265705e-03	2.173779e+04	-5.613547e+02	-2.802218e+03	-5.429351e+02	2.830604e+02	-3.236141e+01	-1.604086e+00	5.303325e-01	1.704469e-01	-7.523555e-02	-1.934260e-01	-2.659918e-02	-4.847737e-01	5.398924e-01	-1.087403e-01	-7.523555e-02	-1.934260e-01	-2.659918e-02	2.023073e+00	-1.195097e+01	-2.902340e+00	3.933443e-01	6.992256e-01	-2.250234e-01	-1.640621e-01	-2.302817e-01	-7.478778e-01	-3.711187e+00	-4.521056e+00	-8.396382e+00	-1.950391e-01	5.967167e-01	6.091210e-01	2.957841e-01	1.007470e+00	-2.714060e-01
2.450000e-01	-8.394460e-01	9.652951e-01	-1.033155e+00	-1.276430e+00	2.103616e-01	1.271178e+00	-5.477003e-03	1.452489e-03	-2.243840e-03	-4.838594e+00	-6.480018e+00	-4.359754e+00	-2.928756e+04	2.277601e+04	-2.209407e+04	-2.243840e-03	2.200514e+04	-5.080392e+02	-2.624455e+03	-2.711680e+02	1.388321e+02	-1.562599e+01	-1.628509e+00	4.980749e-01	1.490016e-01	-7.021987e-02	-2.256733e-01	-6.602677e-02	-4.851370e-01	5.388456e-01	-1.089723e-01	-7.021987e-02	-2.256733e-01	-6.602677e-02	2.152069e+00	-1.195317e+01	-2.842703e+00	3.925506e-01	6.979250e-01	-2.287985e-01	-1.536054e-01	-2.900346e-01	-7.622431e-01	-3.654202e+00	-4.555544e+00	-8.466142e+00	-1.936065e-01	6.016979e-01	6.076584e-01	2.773508e-01	9.848046e-01	-3.135863e-01
2.500000e-01	-8.364186e-01	9.644321e-01	-1.016172e+00	-1.280163e+00	2.237411e-01	1.277863e+00	-5.434384e-03	1.580300e-03	-2.227758e-03	-4.756376e+00	-6.587096e+00	-4.529175e+00	-2.993147e+04	2.360020e+04	-2.256534e+04	-2.227758e-03	2.237411e+04	-4.449298e+02	-2.453135e+03	-4.038197e+01	2.029715e+01	-2.222275e+00	-1.652500e+00	4.653631e-01	1.267593e-01	-6.499681e-02	-2.573271e-01	-1.058124e-01	-4.854746e-01	5.376392e-01	-1.094025e-01	-6.499681e-02	-2.573271e-01	-1.058124e-01	2.296631e+00	-1.194899e+01	-2.779970e+00	3.918109e-01	6.963257e-01	-2.326447e-01	-1.424642e-01	-3.497808e-01	-7.762982e-01	-3.604802e+00	-4.569588e+00	-8.555059e+00	-1.922655e-01	6.065655e-01	6.059838e-01	2.591805e-01	9.620157e-01	-3.561619e-01
2.550000e-01	-8.327597e-01	9.636387e-01	-9.972807e-01	-1.283648e+00	2.386579e-01	1.284234e+00	-5.463152e-03	1.749483e-03	-2.216814e-03	-4.678116e+00	-6.731322e+00	-4.716413e+00	-3.065144e+04	2.450236e+04	-2.306262e+04	-2.216814e-03	2.284731e+04	-3.705690e+02	-2.285440e+03	1.426267e+02	-7.039242e+01	7.499451e+00	-1.676086e+00	4.320190e-01	1.036271e-01	-5.950925e-02	-2.882856e-01	-1.461006e-01	-4.857855e-01	5.362764e-01	-1.100331e-01	-5.950925e-02	-2.882856e-01	-1.461006e-01	2.457057e+00	-1.193686e+01	-2.710964e+00	3.911290e-01	6.944278e-01	-2.365604e-01	-1.305602e-01	-4.094841e-01	-7.900198e-01	-3.564568e+00	-4.565017e+00	-8.661903e+00	-1.910150e-01	6.113192e-01	6.040950e-01	2.412312e-01	9.392006e-01	-3.992253e-01
2.600000e-01	-8.284724e-01	9.629181e-01	-9.764644e-01	-1.286853e+00	2.551826e-01	1.290276e+00	-5.569758e-03	1.960524e-03	-2.210188e-03	-4.600834e+00	-6.915337e+00	-4.919750e+00	-3.144717e+04	2.548327e+04	-2.358199e+04	-2.210188e-03	2.342793e+04	-2.831649e+02	-2.118518e+03	2.718519e+02	-1.316802e+02	1.341451e+01	-1.699279e+00	3.978509e-01	7.952054e-02	-5.370032e-02	-3.184486e-01	-1.870351e-01	-4.860680e-01	5.347609e-01	-1.108669e-01	-5.370032e-02	-3.184486e-01	-1.870351e-01	2.633394e+00	-1.191492e+01	-2.632618e+00	3.905088e-01	6.922317e-01	-2.405436e-01	-1.178145e-01	-4.690996e-01	-8.033689e-01	-3.534998e+00	-4.543587e+00	-8.785309e+00	-1.898539e-01	6.159591e-01	6.019893e-01	2.234532e-01	9.164482e-01	-4.428626e-01
2.650000e-01	-8.235589e-01	9.622748e-01	-9.537213e-01	-1.289746e+00	2.733821e-01	1.295970e+00	-5.760216e-03	2.213912e-03	-2.206829e-03	-4.521310e+00	-7.141407e+00	-5.137381e+00	-3.232073e+04	2.654534e+04	-2.412071e+04	-2.206829e-03	2.411975e+04	-1.805642e+02	-1.949454e+03	3.420941e+02	-1.625834e+02	1.563890e+01	-1.722076e+00	3.626545e-01	5.436380e-02	-4.751399e-02	-3.477165e-01	-2.287586e-01	-4.863205e-01	5.330969e-01	-1.119076e-01	-4.751399e-02	-3.477165e-01	-2.287586e-01	2.825417e+00	-1.188094e+01	-2.541972e+00	3.899547e-01	6.897380e-01	-2.445925e-01	-1.041484e-01	-5.285722e-01	-8.162916e-01	-3.517500e+00	-4.506957e+00	-8.923750e+00	-1.887815e-01	6.204857e-01	5.996637e-01	2.057898e-01	8.938384e-01	-4.871526e-01
2.700000e-01	-8.180206e-01	9.617137e-01	-9.290700e-01	-1.292293e+00	2.933168e-01	1.301298e+00	-6.039942e-03	2.509918e-03	-2.205384e-03	-4.436056e+00	-7.411396e+00	-5.367434e+00	-3.327663e+04	2.769268e+04	-2.467712e+04	-2.205384e-03	2.492705e+04	-6.022065e+01	-1.775241e+03	3.489540e+02	-1.626629e+02	1.453964e+01	-1.744455e+00	3.262155e-01	2.809029e-02	-4.089577e-02	-3.759897e-01	-2.714116e-01	-4.865410e-01	5.312893e-01	-1.131594e-01	-4.089577e-02	-3.759897e-01	-2.714116e-01	3.032600e+00	-1.183235e+01	-2.436153e+00	3.894715e-01	6.869475e-01	-2.487047e-01	-8.948522e-02	-5.878348e-01	-8.287192e-01	-3.513390e+00	-4.456673e+00	-9.075499e+00	-1.877975e-01	6.248999e-01	5.971148e-01	1.881771e-01	8.714435e-01	-5.321658e-01
2.750000e-01	-8.118579e-01	9.612402e-01	-9.025527e-01	-1.294456e+00	3.150375e-01	1.306239e+00	-6.413522e-03	2.848301e-03	-2.204109e-03	-4.341260e+00	-7.726729e+00	-5.607979e+00	-3.432183e+04	2.893118e+04	-2.525056e+04	-2.204109e-03	2.585464e+04	8.083945e+01	-1.592753e+03	2.888036e+02	-1.319871e+02	1.074109e+01	-1.766379e+00	2.883112e-01	6.428922e-04	-3.379340e-02	-4.031673e-01	-3.151305e-01	-4.867272e-01	5.293431e-01	-1.146273e-01	-3.379340e-02	-4.031673e-01	-3.151305e-01	3.254093e+00	-1.176617e+01	-2.312355e+00	3.890644e-01	6.838615e-01	-2.528774e-01	-7.375181e-02	-6.468064e-01	-8.405691e-01	-3.523891e+00	-4.394158e+00	-9.238576e+00	-1.869019e-01	6.292028e-01	5.943387e-01	1.705453e-01	8.493280e-01	-5.779635e-01
2.800000e-01	-8.050702e-01	9.608607e-01	-8.742386e-01	-1.296198e+00	3.385827e-01	1.310770e+00	-6.884381e-03	3.227938e-03	-2.200755e-03	-4.232737e+00	-8.088349e+00	-5.857035e+00	-3.546567e+04	3.026853e+04	-2.584117e+04	-2.200755e-03	2.690778e+04	2.460553e+02	-1.398721e+03	1.587417e+02	-7.109302e+01	5.128049e+00	-1.787788e+00	2.487132e-01	-2.802575e-02	-2.615764e-02	-4.291460e-01	-3.600467e-01	-4.868765e-01	5.272642e-01	-1.163169e-01	-2.615764e-02	-4.291460e-01	-3.600467e-01	3.488678e+00	-1.167897e+01	-2.167807e+00	3.887389e-01	6.804818e-01	-2.571076e-01	-5.688011e-02	-7.053898e-01	-8.517444e-01	-3.550121e+00	-4.320709e+00	-9.410687e+00	-1.860948e-01	6.333961e-01	5.913316e-01	1.528183e-01	8.275498e-01	-6.245963e-01
2.850000e-01	-7.976558e-01	9.605821e-01	-8.442268e-01	-1.297479e+00	3.639742e-01	1.314865e+00	-7.454306e-03	3.646364e-03	-2.192436e-03	-4.105850e+00	-8.496650e+00	-6.112563e+00	-3.671987e+04	3.171419e+04	-2.644973e+04	-2.192436e-03	2.809214e+04	4.393717e+02	-1.189719e+03	-4.346228e+01	1.905299e+01	-1.153510e+00	-1.808602e+00	2.071899e-01	-5.795293e-02	-1.794303e-02	-4.538183e-01	-4.062839e-01	-4.869861e-01	5.250589e-01	-1.182346e-01	-1.794303e-02	-4.538183e-01	-4.062839e-01	3.734727e+00	-1.156683e+01	-1.999745e+00	3.885009e-01	6.768106e-01	-2.613916e-01	-3.880926e-02	-7.634694e-01	-8.621344e-01	-3.593078e+00	-4.237497e+00	-9.589134e+00	-1.853770e-01	6.374814e-01	5.880890e-01	1.349153e-01	8.061607e-01	-6.721019e-01
2.900000e-01	-7.896120e-01	9.604119e-01	-8.126485e-01	-1.298260e+00	3.912137e-01	1.318498e+00	-8.122805e-03	4.099193e-03	-2.175481e-03	-3.955433e+00	-8.951394e+00	-6.372456e+00	-3.809840e+04	3.327928e+04	-2.707730e+04	-2.175481e-03	2.941376e+04	6.652807e+02	-9.621506e+02	-3.194281e+02	1.370918e+02	-6.697364e+00	-1.828715e+00	1.635091e-01	-8.916561e-02	-9.108902e-03	-4.770708e-01	-4.539561e-01	-4.870532e-01	5.227338e-01	-1.203872e-01	-9.108902e-03	-4.770708e-01	-4.539561e-01	3.990149e+00	-1.142530e+01	-1.805369e+00	3.883563e-01	6.728508e-01	-2.657252e-01	-1.948771e-02	-8.209088e-01	-8.716147e-01	-3.653619e+00	-4.145583e+00	-9.770709e+00	-1.847496e-01	6.414610e-01	5.846067e-01	1.167504e-01	7.852067e-01	-7.205036e-01
